shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
0.00558902004570312,0.29517905313447024,-169.26940766865005,0.2200646399715376,-0.02172933265085278,0.025859901367754245,77545
0.0037557178137239827,-0.7360510760931444,-91.97485856848337,2.8443151603957344,-0.8657635090883204,-0.5815699860137538,15824
-0.0341410843635607,-7.506910025264997,93.19795608858392,-4.788739651584528,-0.04421540731923349,-0.011846095731698958,69237
0.0043170025451956025,-1.1107407900324051,-116.51906049126052,0.4166476595370987,-0.020675330196466574,0.029069793165597897,821
-0.009414513632045533,1.3862140304826196,12.076853650130326,0.48134019210344475,-0.004926261695306441,0.04443664413215317,923
-0.013286802138499918,0.29318734305215927,-60.39532772084507,-0.5551956420532752,-0.03462084118507829,0.017652610513256974,73515
-0.0011786447319427368,-0.039621280628769864,-86.07557145595901,-2.0914156729547115,-0.01952487026653368,0.04817477451581733,86642
-0.009725278059733576,0.5840648411857753,-42.7618582159454,0.7701668141769942,-0.03762457663800905,-0.003581785886175043,77167
-0.0006735442354684745,-1.7519837512826824,-113.13623894577294,0.6316265181524034,-0.023432310741484975,0.010971801061031378,20020
-0.0006802943087796266,-0.04312326800699379,-207.79853877121744,-0.24095574168195594,-0.02768822205230533,0.02298882503499444,56337
-0.006456186758710913,-0.6595313569600205,-292.5452453308608,0.6038795726890904,-0.01610616568447908,0.03271179289158558,71606
-0.014954568762870544,-5.596763350133588,345.8448872351423,6.16681932233664,-0.12601988703511113,-0.03196784563822673,38499
-0.00032793040440317993,0.39406618904777135,-307.2208280483972,1.0171339135666218,-0.016664677931592146,0.04508853724461798,31671
-0.014603426123766744,1.0402948897914015,87.16943933365266,-2.701123557763842,-0.050314144699881526,-0.024007002704501606,40516
4.2243594854786924e-05,-0.2885316588379055,-64.17087533642443,1.7363987661184808,-0.023644949296172554,0.022710105789225693,32751
-0.003995399580138583,-0.977702059547212,-275.54887173388755,0.4891785341741613,-0.018847235871779527,0.03138717790179591,37137
-0.004395610968786363,0.5471620304160759,-303.55557491861293,0.5730402603155361,-0.014826274137607858,0.0373786425011571,28619
-0.01585652468310727,-0.9620202920443469,140.07060423810998,-1.72185236311967,0.030542524415529286,0.046824848768345896,35991
-0.020513999069627115,0.47150972714837275,142.5635881889947,1.3743028822940315,0.035604050505363166,0.05397901553870878,80008
-0.0029449414126321667,0.059512437127433725,-213.11790774780084,-0.27650674980250634,-0.021853651437543652,0.02920871687524777,85261
-0.008299580191249158,0.2147847671906884,-216.37534735432556,-0.29436989294051996,-0.016907106415299047,0.02187177862962526,71262
0.004803362489056688,0.24719051775124626,-315.8109311981204,-0.009997663917597818,-0.018803393374597403,0.04232909153581845,71485
-0.005432796354335558,-0.9284029422765474,56.77394902374814,-1.0001387177165189,0.04459533388065825,0.05521466911118867,62422
-0.0026881199474329026,-1.2605834792950064,-194.87827528359057,-0.37140951905639896,-0.022354363980842805,0.01779183505024375,23029
-0.00041349408291705726,-3.1339609318344133,114.27959070172999,1.0326214062461758,-0.023727257390755405,0.018328901281145515,35882
-0.01792726121513613,12.016753220940412,163.1159483583609,2.3543713362139314,0.23244589981600494,0.0630969470843888,77646
-0.011811203012642943,-2.7112612112591274,112.92171696229958,-0.5109129797417645,-0.038803535561448665,-0.0050988473316816545,63132
-0.010698105362155638,0.07984114740732692,-11.627410775828189,-0.6837547577691311,-0.006450198923767173,0.04413612165519835,84365
-0.04463463401796627,-9.990268502211038,133.3261338746177,1.0945316017874005,0.04352889571010788,0.04092392985307412,45189
-0.008639963700753109,-0.5673362741541527,-244.22084914366462,0.445962840776831,-0.019470170757085428,0.027077972622375487,23680
-0.004313532719287861,-0.24074413460907396,-95.36457794572105,-2.1935433878141812,-0.01593360606907052,0.0194964440132535,11373
-0.0011214225245775237,0.09720873797067434,-182.94914370766048,-1.160462941492444,-0.02005112062183979,0.03962302072990176,53898
-0.011809478686515865,0.25633963346262095,-26.6672002330472,-0.07064259168925698,0.011166159710839896,0.017783373411233674,82959
0.0007010461780962282,0.26359953814686876,-315.4803124844246,0.29469704381588674,-0.01709271069423227,0.04468881108903831,81575
-0.0009235424575150656,-0.002428720116420555,-172.77368867154829,-0.17978135573089132,-0.022890229014264542,0.025081957269156487,58134
-0.017932089222284876,6.384784069799924,948.7109028887836,2.217322093321149,-0.16733630713213385,-0.06283471588566694,52997
-0.003040033356024619,-0.32468341631016095,-275.70153501878207,0.4064170172810878,-0.014978325117649339,0.028021234579060274,6724
-0.008663954738972988,-0.9302501636834432,-240.06115283138462,0.556218851883575,-0.01924276068608768,0.025297987296300766,90077
-0.012449458468482806,-0.3531855740734451,-55.024461720893804,1.5083650332395626,-0.028690819157670012,0.01136354991574387,62010
-0.0072695782509211064,-0.10003361313344325,-283.02741869910153,0.4936457674023019,-0.018322013950229313,0.036037778528137845,46432
-0.02525025360449911,-0.5336492034501936,-61.35783614182103,-0.8332862488453704,-0.03351017894542466,0.01215755875713826,40915
-0.005683775028821343,0.9449504310073376,-119.36495173669233,0.8404017108537033,-0.016671642291789305,0.014333355527661152,15146
0.08204994552504333,-2.4666694121728607,1153.3857860101268,-8.040127944551115,0.06561932428226616,0.017465722897142183,51121
-0.0043803165079966365,-0.44449904283643255,-215.7467917792549,0.37505576505971083,-0.0176062716414113,0.020474491850834584,41222
0.0015931077405657527,0.5027090654118739,-312.2361971953068,0.7252463253240667,-0.018689930013979995,0.03483722811480449,50558
-0.003500042725036132,0.726258416618515,-161.14742967313006,-0.22802424951401606,-0.024759655165309046,0.02736127513067398,40947
-0.0034765257213959736,-0.4549849071049716,-260.10853030413904,0.47091279640757133,-0.018788050950219067,0.03422823052474569,82082
0.0006084857526333677,-0.01145324416406071,-301.37181604883244,0.5806809649376258,-0.01762581888633778,0.04029217076068862,82309
-0.008751845048029477,0.2175911168175152,-266.6687180299427,0.17934093005003846,-0.01744975519396733,0.029576445387141017,10784
-0.005333490076239422,-0.6984722013934153,-183.86917116637392,0.032113570929449275,-0.019720034523302975,0.02561176647917138,40306
-0.010241406758544257,0.5902945457506515,55.78746401442178,-1.4206421545579069,0.03954748538911594,0.031183314284896225,87418
-0.01114359588542152,1.2620852381286054,266.5580007812937,3.7428552674404325,0.05103457661520671,-0.18447847846102527,10240
-0.010750651608562999,-1.261274066098679,-49.17899695107732,0.5486021040094364,-0.025705515824103457,0.0019672587911138827,38581
-0.0030084605464334832,-1.1339947275319664,-130.24318978725108,-1.6688566101845517,-0.016005216828746144,0.01833129815881167,24314
-0.006193148332794643,-0.41928983902650313,-75.58539924170098,0.06065767264877918,-0.012059318116477155,0.04094194617110405,82532
-0.0007067510889854378,0.49557825044424964,-217.01040036905445,0.45140158855839163,-0.01822014089148124,0.023897716410560207,54074
-0.008824189126069071,0.010903694495036685,-198.45843425477713,-0.3416266094896955,-0.03069864921157309,0.009043742160298853,90818
-0.006357263774823593,0.5610064983572727,58.68254201823714,-0.07707491667542397,0.05806324654919278,0.07320049754662894,63636
-0.003965260036045299,-0.3225627510225324,51.41129308156618,0.34824046910794115,0.03225147753721005,0.08626163334768477,64066
-0.03189224697367341,12.546822391326815,673.3736202582655,-15.041163732674345,-0.5733699246103071,-0.5595442256655297,73049
-0.005618171072395441,0.23059224625774027,-287.99462975319744,0.17648371761366524,-0.01693469719441874,0.03845785184511883,35544
-0.0066468462539531845,-0.6062256530533536,-240.05749476570173,0.507958683353569,-0.018314736567544107,0.024834671366716143,30167
-0.01047533531463152,-0.2097184926329228,48.39963037455158,0.622329186058037,-0.010530023488993784,0.06211785182648823,46909
-0.012291865848296833,-0.6275946134084737,11.856891272790135,-0.5622591047158648,-0.002239074901760249,0.02234518503222779,1430
-0.0041293419110200215,0.1876050960356218,-295.8543234870233,0.4186738404441616,-0.014565760020431263,0.038212156963578256,72968
0.0010668570827548195,0.43822778059793804,-142.92957930197508,0.4057888578015513,-0.02536140174001712,0.021173870297317734,17026
-0.005190997190865132,-0.13624987059554586,420.7279396557844,-1.0838566038251065,0.04008301456903577,0.017981468887315208,38529
-0.00578427107811184,0.41844921544154245,-271.25406619842454,0.39043311353075916,-0.014600188631658675,0.03159260807945214,54006
-0.008097020021306817,1.2663919417521998,-6.934154427207011,-0.0598957918105531,0.019254455777807232,0.06699768160726342,35795
-0.03475883506836157,2.0438837552418274,240.3616830832423,-3.6748041499813655,0.016002050125376026,-0.007591475796512356,81944
-0.00533200771636518,0.053632505122167426,-120.02548559688192,2.255779130341131,-0.021369422314816717,0.02184693693451471,12330
-0.007015525497093049,-3.0146324329568444,173.92088794001327,2.5887301296431455,-0.049433983687553903,0.017270305385145793,73992
-0.0008547661613016941,-0.06427479930029825,-288.3738173612798,0.3176359719128756,-0.016612735388521805,0.04395173172579604,27449
-0.002093848877527441,-1.9848049704460136,-186.9395724170326,-1.185887723289247,-0.02081126300078054,0.030994253527725047,78579
-0.008491052827104538,-0.6875235620118024,-261.33040473760485,0.5609731309664786,-0.016848860198671236,0.03528727546733854,89003
-0.002573400186192929,-0.04194843380872487,-151.75632687914683,-0.9759510147383358,-0.02479701757194595,0.015372712840679101,84443
-0.0022700179156812453,-0.32950453547618413,-127.68540359011959,2.208076421269797,-0.022686958925013694,0.022611193484623728,27853
